FIPS,selection_ratio,ci,urban_code,incidents,frequency,black,white,bwratio,year,cat,slci,selection_ratio_log10
18151,18.43285266899908,21.674528150695544,5,7,"29,062",2016.0,259546.5,0.008,2014,Low confidence,18.433 ± 21.675,1.2655925518514162
18153,4.331607138707516,4.31867746368533,4,13,"17,819",7600.0,134952.0,0.056,2014,Low confidence,4.332 ± 4.319,0.6366490607814351
18155,27.05742097293517,35.66542725511769,6,2,"8,600",274.0,34126.0,0.008,2014,Low confidence,27.057 ± 35.665,1.4322863986695356
18157,3.872307109432393,2.9916455395287858,4,33,"141,403",74926.5,1480506.5,0.051,2014,Low confidence,3.872 ± 2.992,0.5879697935337533
18161,25.04389425656919,33.00240877324291,2,2,"6,105",152.0,24268.0,0.006,2014,Low confidence,25.044 ± 33.002,1.3987018613850222
18163,3.512906137554965,3.37393455803288,3,13,"148,823",94727.5,947037.0,0.1,2014,Low confidence,3.513 ± 3.374,0.5456665458960608
18165,60.580389693384085,,4,10,"13,159",342.0,118089.0,0.003,2014,Low confidence,60.58 ± nan,1.7823320626769625
18167,4.06839565041777,2.342377560968331,4,49,"88,671",73887.0,901499.5,0.082,2014,S>1,4.068 ± 2.342,0.6094231813298064
18171,79.11218141579099,,6,8,"6,989",46.0,27912.0,0.002,2014,Low confidence,79.112 ± nan,1.8982433597852406
18173,26.544820322430976,31.57531788975216,3,5,"49,241",7075.0,485340.0,0.015,2014,Low confidence,26.545 ± 31.575,1.4239797900184512
18177,13.922982358273511,11.805948179229944,5,15,"55,264",34008.0,629160.0,0.054,2014,S>2,13.923 ± 11.806,1.1437322728471375
18181,28.648250468455124,35.57302353374524,6,4,"20,169",1560.0,240474.0,0.006,2014,Low confidence,28.648 ± 35.573,1.4570981050086091
18183,67.08508843659692,58.39106682986759,3,11,"27,678",550.0,137840.0,0.004,2014,S>5,67.085 ± 58.391,1.826625996631174
19001,15.886943518852636,18.92596777200243,6,6,"6,204",68.0,24748.0,0.003,2014,Low confidence,15.887 ± 18.926,1.2010403515448052
19003,5.790064009476698,6.494869112946147,6,11,"3,245",16.0,6475.0,0.002,2014,Low confidence,5.79 ± 6.495,0.7626833649034049
19007,14.499916382256362,16.81635664659662,6,8,"10,512",166.5,31369.5,0.005,2014,Low confidence,14.5 ± 16.816,1.1613654977639845
19009,23.932042789501487,31.53027072946888,6,2,"4,931",67.5,14725.5,0.005,2014,Low confidence,23.932 ± 31.53,1.3789797706712525
19011,70.12931068440012,96.21685285210935,3,1,"21,264",527.5,105795.0,0.005,2014,Low confidence,70.129 ± 96.217,1.8458995701488528
19013,6.431585670446876,0.930285455608716,4,549,"108,490",111918.0,1189962.0,0.094,2014,S>5,6.432 ± 0.93,0.8083180589315511
19015,2.9830886671542545,2.8473503888216407,5,59,"22,016",962.0,87102.0,0.011,2014,Low confidence,2.983 ± 2.847,0.47466616220669106
19017,16.93565902598539,9.72866244571782,4,36,"20,567",1627.5,142341.5,0.011,2014,S>5,16.936 ± 9.729,1.2288021012333843
19021,6.354336960167233,1.5598246677974923,5,117,"15,086",2697.0,87822.0,0.031,2014,S>2,6.354 ± 1.56,0.8030702410326925
19023,32.71318605958425,32.38109595385044,6,9,"12,331",274.5,110709.0,0.002,2014,Low confidence,32.713 ± 32.381,1.514722843749347
19025,14.26272820397665,16.75266134748337,6,5,"8,329",1071.0,48903.0,0.022,2014,Low confidence,14.263 ± 16.753,1.1542026062034798
19027,5.637200124936623,4.504643211449401,6,59,"16,798",418.0,66776.0,0.006,2014,S>1,5.637 ± 4.505,0.751063452881729
19029,4.849008808608529,5.074568163445145,6,35,"11,107",225.0,66417.0,0.003,2014,Low confidence,4.849 ± 5.075,0.6856529730465623
19031,10.94723828686486,10.291591839371767,6,27,"15,190",476.0,121048.0,0.004,2014,Low confidence,10.947 ± 10.292,1.0393045714088947
19033,11.43447358308488,3.806849297626591,5,115,"36,233",2215.0,178950.0,0.012,2014,S>5,11.434 ± 3.807,1.0582161754819972
19035,28.455185834181503,32.82029454183862,6,5,"9,906",410.0,49122.5,0.008,2014,Low confidence,28.455 ± 32.82,1.4541614262295675
19037,8.65719890688379,7.848203187604715,6,27,"10,151",121.5,30331.5,0.004,2014,Low confidence,8.657 ± 7.848,0.9373773959358709
19039,4.450155137410331,4.806821011068489,6,19,"7,431",199.5,22093.5,0.009,2014,Low confidence,4.45 ± 4.807,0.6483751512386484
19041,4.149997979384055,1.865738175319444,5,117,"13,641",320.0,54244.0,0.006,2014,S>2,4.15 ± 1.866,0.618047885256052
19043,8.063985748573145,8.757460380272072,6,18,"14,953",616.0,104058.5,0.006,2014,Low confidence,8.064 ± 8.757,0.9065497515764611
19045,6.930254473508683,2.342195198929744,5,137,"39,619",5560.0,192535.0,0.029,2014,S>2,6.93 ± 2.342,0.8407491818573404
19049,3.530066043697857,2.1673750118031845,3,120,"58,487",9153.0,517234.5,0.018,2014,S>1,3.53 ± 2.167,0.5477828306414299
19051,18.052388707336192,21.51120808891725,5,6,"6,925",31.0,13820.0,0.002,2014,Low confidence,18.052 ± 21.511,1.256534676257022
19055,11.801105189601856,8.545520718863512,6,35,"14,451",212.0,57594.0,0.004,2014,S>2,11.801 ± 8.546,1.0719226814815115
19057,10.41656371784246,2.939697113194076,5,129,"32,800",8165.0,155835.0,0.052,2014,S>5,10.417 ± 2.94,1.0177244747690195
19061,9.018269401952123,1.7318816235316,4,318,"78,841",18292.5,691281.0,0.026,2014,S>5,9.018 ± 1.732,0.9551232048043998
19063,7.359654912855269,7.259779964100741,6,18,"8,075",240.0,23986.5,0.01,2014,Low confidence,7.36 ± 7.26,0.8668574511640892
19065,6.005463036957336,4.14357439509241,6,53,"17,040",1290.0,100950.0,0.013,2014,S>1,6.005 ± 4.144,0.7785464982739516
19067,33.78835591095186,24.053056378362665,6,16,"13,180",615.0,38926.5,0.016,2014,S>5,33.788 ± 24.053,1.5287670601923984
19069,23.13385421442744,29.49031397879227,6,3,"8,631",180.0,25713.0,0.007,2014,Low confidence,23.134 ± 29.49,1.3642479944054293
19073,46.04809157976263,63.164951085180064,6,1,"7,588",142.5,37800.0,0.004,2014,Low confidence,46.048 ± 63.165,1.6632116359758045
19075,17.18873659096605,19.934133162792097,4,8,"10,315",175.0,51402.5,0.003,2014,Low confidence,17.189 ± 19.934,1.2352439562835422
19079,5.939627546457922,6.403978230630931,6,20,"12,443",460.0,61757.5,0.007,2014,Low confidence,5.94 ± 6.404,0.773759212727066
19081,25.20485571677355,32.132561168069614,6,3,"9,252",232.0,36776.0,0.006,2014,Low confidence,25.205 ± 32.133,1.4014842156964695
19083,6.023684474879548,4.809688438974255,6,34,"14,626",968.0,57536.0,0.017,2014,S>1,6.024 ± 4.81,0.7798622151170234
19085,23.63657912086089,28.191349321885244,3,6,"11,904",200.0,59322.5,0.003,2014,Low confidence,23.637 ± 28.191,1.3735846221061183
19087,4.923435849131625,4.097726721040661,6,30,"16,125",2412.0,94338.0,0.026,2014,Low confidence,4.923 ± 4.098,0.6922682835676393
19089,4.795417368501761,5.064867674864969,6,28,"7,612",46.0,15179.0,0.003,2014,Low confidence,4.795 ± 5.065,0.6808264119131475
19093,23.03448611460767,29.34872605967465,6,3,"5,722",76.0,22814.0,0.003,2014,Low confidence,23.034 ± 29.349,1.362378527850705
19095,22.61084822201629,11.570336171365586,6,25,"13,530",270.0,53852.0,0.005,2014,S>5,22.611 ± 11.57,1.3543168547483388
19097,9.319059932260997,7.41853897731589,6,39,"16,211",510.0,96759.0,0.005,2014,S>1,9.319 ± 7.419,0.96937210475494
19099,5.490682240894259,2.536009353209371,5,108,"30,603",5409.0,270022.5,0.02,2014,S>2,5.491 ± 2.536,0.7396263107610345
19101,2.2623957844854594,2.419107165172292,5,23,"13,543",967.5,39661.5,0.024,2014,Low confidence,2.262 ± 2.419,0.3545685828980956
19103,5.556200603322022,0.7981991893534479,4,593,"111,581",46795.0,734272.0,0.064,2014,S>2,5.556 ± 0.798,0.744777917292911
19105,12.326367046893257,12.83290872048656,3,9,"17,261",1350.0,50434.5,0.027,2014,Low confidence,12.326 ± 12.833,1.0908350957382364
19109,8.189219252785426,8.890808703311231,6,18,"12,777",128.0,25426.0,0.005,2014,Low confidence,8.189 ± 8.891,0.9132424987848462
19111,5.516933239346536,3.6132608204054586,5,46,"29,201",5364.0,169842.0,0.032,2014,S>1,5.517 ± 3.613,0.741697728572778
19113,7.113238181733475,0.7354372966757623,3,978,"174,837",104804.0,2342914.0,0.045,2014,S>5,7.113 ± 0.735,0.8520673509839036
19115,13.5858513555907,16.492426767437767,6,5,"9,078",280.5,26953.5,0.01,2014,Low confidence,13.586 ± 16.492,1.1330868586133216
19117,4.307106035138727,4.525455403826948,6,31,"7,216",58.5,21591.0,0.003,2014,Low confidence,4.307 ± 4.525,0.6341855636383331
19119,14.024612412127462,15.93226760207539,6,10,"9,290",81.0,27789.0,0.003,2014,Low confidence,14.025 ± 15.932,1.1468908678176648
19121,8.336141835634445,9.01790269709245,3,19,"12,695",165.0,37920.0,0.004,2014,Low confidence,8.336 ± 9.018,0.9209650953399668
19123,19.34129450112937,,5,58,"18,223",944.0,71950.0,0.013,2014,Low confidence,19.341 ± nan,1.2864855377864455
19125,3.7949357981875456,3.9492592206389294,6,42,"27,150",1007.5,134742.5,0.007,2014,Low confidence,3.795 ± 3.949,0.5792044330039022
19127,5.568182124953138,2.0960212972271712,5,146,"31,810",2940.0,156112.5,0.019,2014,S>2,5.568 ± 2.096,0.7457134318052016
19129,3.4073117703830142,3.5376402193036216,3,43,"12,175",198.0,36328.5,0.005,2014,Low confidence,3.407 ± 3.538,0.5324118735039476
19131,19.906584006199346,19.00491238151964,6,11,"8,860",116.0,35326.0,0.003,2014,Low confidence,19.907 ± 19.005,1.2989967409646366
19133,26.462745816466423,19.595985253750936,6,10,"7,492",157.5,37305.0,0.004,2014,S>5,26.463 ± 19.596,1.4226349052736313
19135,6.426141810994076,5.732225904860101,6,25,"6,578",69.0,13087.0,0.005,2014,Low confidence,6.426 ± 5.732,0.8079503052573047
19137,6.568735009100248,7.05397448960654,6,21,"8,639",60.0,17219.0,0.003,2014,Low confidence,6.569 ± 7.054,0.8174817422442535
19139,4.484489429384998,1.991032866147092,5,139,"34,467",6192.0,304011.0,0.02,2014,S>2,4.484 ± 1.991,0.6517130046548136
19141,8.900741693644584,7.349897584395037,6,28,"11,561",637.0,80293.5,0.008,2014,S>1,8.901 ± 7.35,0.9494261976601902
19143,26.679759809731745,35.15187972601681,6,2,"5,115",33.0,10197.0,0.003,2014,Low confidence,26.68 ± 35.152,1.426181915432755
19145,2.240470016788287,2.415773105011999,6,20,"13,065",1450.0,50812.0,0.029,2014,Low confidence,2.24 ± 2.416,0.3503391363184541
19147,13.358267662655672,14.191874062798496,6,9,"7,577",234.0,22498.5,0.01,2014,Low confidence,13.358 ± 14.192,1.1257501412734792
19149,10.005132478946765,3.607735443294412,4,83,"20,292",763.0,141281.0,0.005,2014,S>5,10.005 ± 3.608,1.0002228435464064
19151,6.419147429181539,7.169044460972898,6,12,"5,885",220.0,29205.0,0.008,2014,Low confidence,6.419 ± 7.169,0.8074773502823062
19153,5.42910814304943,0.4857516765714401,3,1634,"355,255",1060415.0,15281338.0,0.069,2014,S>2,5.429 ± 0.486,0.734728492505166
19155,9.198757097372912,1.4081484150420134,3,384,"75,811",10390.5,671913.0,0.015,2014,S>5,9.199 ± 1.408,0.9637291510175346
19157,5.9203750647445865,5.295002675965905,6,28,"15,495",1230.0,76245.0,0.016,2014,Low confidence,5.92 ± 5.295,0.7723492208089338
19159,29.106288740084185,39.91510002844555,6,1,"4,119",32.0,8207.0,0.004,2014,Low confidence,29.106 ± 39.915,1.463986833317385
19161,54.17776603080358,74.31882724709128,6,1,"8,401",161.0,58646.0,0.003,2014,Low confidence,54.178 ± 74.319,1.73382109334209
19163,9.11505026994711,0.9621437927245956,3,840,"135,758",136003.0,1764616.0,0.077,2014,S>5,9.115 ± 0.962,0.9597590681528638
19167,6.243543565284068,6.638286988602784,6,26,"27,425",1347.5,190631.0,0.007,2014,Low confidence,6.244 ± 6.638,0.7954311464204881
19169,3.4351225359091497,1.0034360992348856,4,344,"76,274",14899.5,519018.5,0.029,2014,S>2,3.435 ± 1.003,0.5359422335993563
19171,21.68230279997475,13.308261600834973,6,22,"13,107",399.0,91350.0,0.004,2014,S>5,21.682 ± 13.308,1.3361054051823968
19175,5.122403734445592,4.160636068002096,6,41,"10,453",306.0,31053.0,0.01,2014,Low confidence,5.122 ± 4.161,0.7094738054349856
19177,21.29477357734912,26.408148716956006,6,4,"6,099",46.5,18252.0,0.003,2014,Low confidence,21.295 ± 26.408,1.328273026676467
19179,3.091850082245029,3.1132919371497185,5,25,"29,060",4905.0,169455.0,0.029,2014,Low confidence,3.092 ± 3.113,0.49021842766795987
19181,4.835056615732628,2.612701241260798,3,182,"39,071",966.0,155320.0,0.006,2014,S>2,4.835 ± 2.613,0.6844015637874411
19183,6.235059368085844,3.052812208483364,4,89,"17,934",654.0,71084.0,0.009,2014,S>2,6.235 ± 3.053,0.7948405930365876
19185,24.808668740002062,26.13821748429683,6,5,"5,197",73.5,15519.0,0.005,2014,Low confidence,24.809 ± 26.138,1.3946034601858277
19187,5.08173570415789,2.3718708333129825,5,80,"30,804",6442.5,147580.0,0.044,2014,S>2,5.082 ± 2.372,0.7060120740928199
19189,11.079358204431834,11.789481247969848,6,10,"8,798",464.0,34728.0,0.013,2014,Low confidence,11.079 ± 11.789,1.0445146036824313
19191,11.77278709614017,6.802652208961871,6,45,"17,733",588.0,70344.0,0.008,2014,S>2,11.773 ± 6.803,1.070879290131888
19193,5.030933674192449,1.0187526264942175,4,419,"77,514",18056.0,602060.0,0.03,2014,S>2,5.031 ± 1.019,0.7016485917995898
19195,10.29911478202272,7.657316304743153,5,19,"6,378",136.5,18997.5,0.007,2014,S>2,10.299 ± 7.657,1.01279989831643
19197,7.805625085597533,8.580989294879414,6,15,"10,668",340.0,53000.0,0.006,2014,Low confidence,7.806 ± 8.581,0.8924076877130467
20001,3.80431455607937,3.3598044046003803,6,31,"10,444",1371.0,61293.0,0.022,2014,Low confidence,3.804 ± 3.36,0.5802764189703269
20003,13.84369309985796,16.492698981599876,6,6,"6,347",155.0,31582.5,0.005,2014,Low confidence,13.844 ± 16.493,1.1412519628760942
20005,7.114739598462728,5.415565058543993,5,21,"13,460",1978.5,38403.0,0.052,2014,S>1,7.115 ± 5.416,0.8521590094069129
20007,12.200987702235444,15.115733039232614,6,4,"3,986",108.0,15838.0,0.007,2014,Low confidence,12.201 ± 15.116,1.086394989385214
20009,3.744157930936265,2.998508030974356,5,52,"22,152",2915.5,152148.5,0.019,2014,Low confidence,3.744 ± 2.999,0.5733541592668068
20011,6.541130297430092,5.810748315748163,6,17,"11,726",1188.0,33991.5,0.035,2014,Low confidence,6.541 ± 5.811,0.8156528002390268
20013,6.522149645743078,7.55757703137569,6,8,"7,121",690.0,42039.0,0.016,2014,Low confidence,6.522 ± 7.558,0.8143907591394992
20015,3.548658432596886,1.9814782933112665,3,124,"52,472",14209.0,667933.5,0.021,2014,S>1,3.549 ± 1.981,0.5500641994103618
20021,6.613460167120698,6.370348297681418,6,32,"16,019",829.5,111307.0,0.007,2014,Low confidence,6.613 ± 6.37,0.8204287421336443
20023,14.188716349348589,18.66801859413714,6,2,"2,256",12.0,6757.5,0.002,2014,Low confidence,14.189 ± 18.668,1.151943106689926
20027,5.148941375539656,5.601919692834699,6,17,"6,811",202.0,27042.0,0.007,2014,Low confidence,5.149 ± 5.602,0.7117179470953308
20029,10.234964275188483,8.196945566007514,6,20,"7,664",430.5,53217.5,0.008,2014,S>2,10.235 ± 8.197,1.0100863311103383
20031,8.96104110779047,,6,36,"6,955",309.0,41424.0,0.007,2014,Low confidence,8.961 ± nan,0.9523584696065287
20035,4.725190879725992,2.3675162576798434,5,83,"27,889",6097.0,189129.5,0.032,2014,S>2,4.725 ± 2.368,0.6744193570436523
20037,7.278911668881645,2.942479919594646,5,101,"31,543",8808.0,369708.0,0.024,2014,S>2,7.279 ± 2.942,0.86206644915743
20039,5.001362987097401,5.766891049118837,6,8,"2,457",37.0,4878.0,0.008,2014,Low confidence,5.001 ± 5.767,0.6990883757579409
20041,12.492078051376115,,6,70,"15,642",983.5,108514.0,0.009,2014,Low confidence,12.492 ± nan,1.0966346890688923
20043,18.517712301765425,13.164044289505329,4,16,"6,448",1356.0,37332.0,0.036,2014,S>5,18.518 ± 13.164,1.2675873324491451
20045,3.3584425483036138,1.6709212579046124,4,96,"90,244",26388.0,515079.0,0.051,2014,S>1,3.358 ± 1.671,0.5261379233751823
20049,19.372828958494587,26.55369280433392,6,1,"2,190",4.0,8756.0,0.0,2014,Low confidence,19.373 ± 26.554,1.2871930441241095
20051,5.77472335825023,,5,327,"23,635",1458.0,140355.0,0.01,2014,Low confidence,5.775 ± nan,0.7615311839125577
20053,4.485099498812691,5.713523922571812,6,3,"5,415",1920.0,30573.0,0.063,2014,Low confidence,4.485 ± 5.714,0.6517720820079799
20055,2.5943338742431483,0.9908779897985792,5,188,"26,813",4632.5,129432.5,0.036,2014,S>1,2.594 ± 0.991,0.4140258662780448
20057,3.5939881021672826,1.939272261488328,5,84,"25,878",5232.0,150039.0,0.035,2014,S>1,3.594 ± 1.939,0.5555766350512943
20059,12.17526413889384,4.636720717999332,5,68,"20,452",2216.0,161400.0,0.014,2014,S>5,12.175 ± 4.637,1.085478391884183
20061,2.813238289741366,1.04513401562263,5,95,"24,821",15939.0,58525.5,0.272,2014,S>1,2.813 ± 1.045,0.44920651977159154
20065,5.652896050155158,7.435176244315255,6,2,"2,095",179.0,4012.0,0.045,2014,Low confidence,5.653 ± 7.435,0.7522709993891676
20067,4.769198706488409,5.207847396133871,6,16,"5,813",95.0,11531.0,0.008,2014,Low confidence,4.769 ± 5.208,0.6784454174922954
20069,14.405839860108694,15.178205144877108,6,7,"4,750",160.0,18840.0,0.008,2014,Low confidence,14.406 ± 15.178,1.1585385827121075
20073,12.407466830996231,14.77374326858988,6,6,"5,197",69.0,15523.5,0.004,2014,Low confidence,12.407 ± 14.774,1.09368312286718
20077,5.037876942012312,5.52189205208642,6,15,"4,686",106.0,18640.0,0.006,2014,Low confidence,5.038 ± 5.522,0.7022475549727888
20079,6.1759857351905385,3.0400945723251853,3,92,"27,669",3772.0,217580.0,0.017,2014,S>2,6.176 ± 3.04,0.7907062842293655
20081,6.176354195451417,7.054729196049149,6,9,"3,193",43.5,9535.5,0.005,2014,Low confidence,6.176 ± 7.055,0.7907321935322257
20083,10.904484835922217,14.939594982750412,6,1,"1,557",37.0,3077.0,0.012,2014,Low confidence,10.904 ± 14.94,1.0376051528857309
20085,5.406969989585095,5.11827735665692,4,31,"9,903",628.0,78596.0,0.008,2014,Low confidence,5.407 ± 5.118,0.7329539591088663
20087,6.404632196400844,6.887385291881217,4,21,"15,429",1075.0,153215.0,0.007,2014,Low confidence,6.405 ± 6.887,0.8064941942430686
20091,4.789615765646463,0.7249681239449671,2,832,"440,338",595080.0,11294046.0,0.053,2014,S>2,4.79 ± 0.725,0.6803006746770459
20093,12.844789660692314,12.811346373628496,5,6,"3,015",43.0,5988.0,0.007,2014,Low confidence,12.845 ± 12.811,1.1087269968897457
20095,21.84222699193553,27.08923274548941,3,4,"6,377",68.0,25442.0,0.003,2014,Low confidence,21.842 ± 27.089,1.3392969161298491
20097,6.717295996215065,8.299930385213074,6,4,"2,072",46.0,4098.0,0.011,2014,Low confidence,6.717 ± 8.3,0.8271944858140376
20099,5.263195632947894,2.635951699512467,5,58,"16,377",5225.5,109417.0,0.048,2014,S>2,5.263 ± 2.636,0.7212495130404022
20101,8.07498504650986,10.606751194679664,6,2,"1,375",20.0,2730.0,0.007,2014,Low confidence,8.075 ± 10.607,0.9071417267648413
20103,1.8401941645531423,0.8887317595453819,2,91,"62,224",44842.0,390726.0,0.115,2014,Low confidence,1.84 ± 0.889,0.2648636491753955
20107,14.812695079609917,17.97756231092309,2,5,"7,834",427.0,54414.5,0.008,2014,Low confidence,14.813 ± 17.978,1.1706340829450808
20111,4.672325176589438,1.977951082342686,5,113,"26,139",2900.0,101656.0,0.029,2014,S>2,4.672 ± 1.978,0.6695330604493868
20113,14.050023742426571,7.370303825756072,5,49,"23,599",2380.5,210010.5,0.011,2014,S>5,14.05 ± 7.37,1.147677058134062
20115,9.502199655694753,11.019430436590469,6,8,"10,153",780.5,70290.5,0.011,2014,Low confidence,9.502 ± 11.019,0.9778241513679222
20117,18.734712590746337,22.331643339274283,6,6,"8,149",156.0,48738.0,0.003,2014,Low confidence,18.735 ± 22.332,1.2726470349686294
20121,8.188037080628135,8.398553206244516,2,18,"26,606",1438.0,104988.0,0.014,2014,Low confidence,8.188 ± 8.399,0.9131798007559444
20123,12.884146082222673,15.109593522618203,6,7,"5,200",31.5,15568.5,0.002,2014,Low confidence,12.884 ± 15.11,1.1100556402662154
20125,3.44698897714068,2.2291943436192394,5,44,"26,067",7660.0,122675.0,0.062,2014,S>1,3.447 ± 2.229,0.5374398946134504
20127,22.580966197317515,29.74877364290101,6,2,"4,732",72.0,14124.0,0.005,2014,Low confidence,22.581 ± 29.749,1.3537425206352753
20129,6.462795315789834,7.812159082162788,6,5,"2,365",72.0,7023.0,0.01,2014,Low confidence,6.463 ± 7.812,0.8104204015314197
20131,9.63931076298871,10.946938726550467,6,10,"8,144",208.0,32370.0,0.006,2014,Low confidence,9.639 ± 10.947,0.984045981772956
